"","gene_id","gene_type"
"1738","ENSMUSG00000075284","protein_coding"
"1739","ENSMUSG00000027107","protein_coding"
"1740","ENSMUSG00000056486","protein_coding"
"1741","ENSMUSG00000027104","protein_coding"
"1742","ENSMUSG00000018770","protein_coding"
"1743","ENSMUSG00000009207","protein_coding"
"1744","ENSMUSG00000001815","protein_coding"
"1745","ENSMUSG00000001819","protein_coding"
"1746","ENSMUSG00000001823","protein_coding"
"1747","ENSMUSG00000042499","protein_coding"
"1748","ENSMUSG00000050368","protein_coding"
"1749","ENSMUSG00000043342","protein_coding"
"1750","ENSMUSG00000027102","protein_coding"
"1751","ENSMUSG00000079277","protein_coding"
"1752","ENSMUSG00000101174","protein_coding"
"1753","ENSMUSG00000100642","protein_coding"
"1754","ENSMUSG00000042448","protein_coding"
"1755","ENSMUSG00000027099","protein_coding"
"1756","ENSMUSG00000059005","protein_coding"
"1757","ENSMUSG00000015839","protein_coding"
"1758","ENSMUSG00000042410","protein_coding"
"1759","ENSMUSG00000075273","protein_coding"
"1760","ENSMUSG00000075272","protein_coding"
"1761","ENSMUSG00000075271","protein_coding"
"1762","ENSMUSG00000075270","protein_coding"
"1763","ENSMUSG00000056436","protein_coding"
"1764","ENSMUSG00000042369","protein_coding"
"1765","ENSMUSG00000042359","protein_coding"
"1766","ENSMUSG00000002731","protein_coding"
"1767","ENSMUSG00000075267","protein_coding"
"1768","ENSMUSG00000002732","protein_coding"
"1769","ENSMUSG00000002733","protein_coding"
"1770","ENSMUSG00000051747","protein_coding"
"1771","ENSMUSG00000044033","protein_coding"
"1772","ENSMUSG00000042272","protein_coding"
"1773","ENSMUSG00000027016","protein_coding"
"1774","ENSMUSG00000027014","protein_coding"
"1775","ENSMUSG00000027011","protein_coding"
"1776","ENSMUSG00000027009","protein_coding"
"1777","ENSMUSG00000075256","protein_coding"
"1778","ENSMUSG00000034701","protein_coding"
"1779","ENSMUSG00000027007","protein_coding"
"1780","ENSMUSG00000034683","protein_coding"
"1781","ENSMUSG00000059173","protein_coding"
"1782","ENSMUSG00000050114","protein_coding"
"1783","ENSMUSG00000027006","protein_coding"
"1784","ENSMUSG00000027004","protein_coding"
"1785","ENSMUSG00000027002","protein_coding"
"1786","ENSMUSG00000027001","protein_coding"
"1787","ENSMUSG00000026999","protein_coding"
"1788","ENSMUSG00000070866","protein_coding"
"1789","ENSMUSG00000075249","protein_coding"
"1790","ENSMUSG00000027091","protein_coding"
"1791","ENSMUSG00000027087","protein_coding"
"1792","ENSMUSG00000048388","protein_coding"
"1793","ENSMUSG00000034552","protein_coding"
"1794","ENSMUSG00000094125","protein_coding"
"1795","ENSMUSG00000094336","protein_coding"
"1796","ENSMUSG00000096729","protein_coding"
"1797","ENSMUSG00000096484","protein_coding"
"1798","ENSMUSG00000096337","protein_coding"
"1799","ENSMUSG00000095824","protein_coding"
"1800","ENSMUSG00000079247","protein_coding"
"1801","ENSMUSG00000059588","protein_coding"
"1802","ENSMUSG00000027082","protein_coding"
"1803","ENSMUSG00000034101","protein_coding"
"1804","ENSMUSG00000101645","protein_coding"
"1805","ENSMUSG00000086598","protein_coding"
"1806","ENSMUSG00000076437","protein_coding"
"1807","ENSMUSG00000050043","protein_coding"
"1808","ENSMUSG00000027080","protein_coding"
"1809","ENSMUSG00000034075","protein_coding"
"1810","ENSMUSG00000027079","protein_coding"
"1811","ENSMUSG00000034059","protein_coding"
"1812","ENSMUSG00000023224","protein_coding"
"1813","ENSMUSG00000027078","protein_coding"
"1814","ENSMUSG00000027077","protein_coding"
"1815","ENSMUSG00000027076","protein_coding"
"1816","ENSMUSG00000027075","protein_coding"
"1817","ENSMUSG00000050896","protein_coding"
"1818","ENSMUSG00000027074","protein_coding"
"1819","ENSMUSG00000027073","protein_coding"
"1820","ENSMUSG00000027072","protein_coding"
"1821","ENSMUSG00000027071","protein_coding"
"1822","ENSMUSG00000027067","protein_coding"
"1823","ENSMUSG00000033955","protein_coding"
"1824","ENSMUSG00000044338","protein_coding"
"1825","ENSMUSG00000075224","protein_coding"
"1826","ENSMUSG00000075223","protein_coding"
"1827","ENSMUSG00000075222","protein_coding"
"1828","ENSMUSG00000075221","protein_coding"
"1829","ENSMUSG00000075220","protein_coding"
"1830","ENSMUSG00000075219","protein_coding"
"1831","ENSMUSG00000075218","protein_coding"
"1832","ENSMUSG00000075217","protein_coding"
"1833","ENSMUSG00000111179","protein_coding"
"1834","ENSMUSG00000111454","protein_coding"
"1835","ENSMUSG00000075215","protein_coding"
"1836","ENSMUSG00000111566","protein_coding"
"1837","ENSMUSG00000075214","protein_coding"
"1838","ENSMUSG00000075212","protein_coding"
"1839","ENSMUSG00000075211","protein_coding"
"1840","ENSMUSG00000050603","protein_coding"
"1841","ENSMUSG00000043226","protein_coding"
"1842","ENSMUSG00000110879","protein_coding"
"1843","ENSMUSG00000075210","protein_coding"
"1844","ENSMUSG00000053287","protein_coding"
"1845","ENSMUSG00000059379","protein_coding"
"1846","ENSMUSG00000033850","protein_coding"
"1847","ENSMUSG00000075209","protein_coding"
"1848","ENSMUSG00000043892","protein_coding"
"1849","ENSMUSG00000075208","protein_coding"
"1850","ENSMUSG00000046975","protein_coding"
"1851","ENSMUSG00000082754","protein_coding"
"1852","ENSMUSG00000057761","protein_coding"
"1853","ENSMUSG00000050128","protein_coding"
"1854","ENSMUSG00000075206","protein_coding"
"1855","ENSMUSG00000058884","protein_coding"
"1856","ENSMUSG00000042863","protein_coding"
"1857","ENSMUSG00000057207","protein_coding"
"1858","ENSMUSG00000059873","protein_coding"
"1859","ENSMUSG00000044923","protein_coding"
"1860","ENSMUSG00000043267","protein_coding"
"1861","ENSMUSG00000042796","protein_coding"
"1862","ENSMUSG00000045392","protein_coding"
"1863","ENSMUSG00000102091","protein_coding"
"1864","ENSMUSG00000099820","protein_coding"
"1865","ENSMUSG00000075205","protein_coding"
"1866","ENSMUSG00000050577","protein_coding"
"1867","ENSMUSG00000075204","protein_coding"
"1868","ENSMUSG00000075203","protein_coding"
"1869","ENSMUSG00000075202","protein_coding"
"1870","ENSMUSG00000075201","protein_coding"
"1871","ENSMUSG00000075200","protein_coding"
"1872","ENSMUSG00000075199","protein_coding"
"1873","ENSMUSG00000075198","protein_coding"
"1874","ENSMUSG00000075197","protein_coding"
"1875","ENSMUSG00000075196","protein_coding"
"1876","ENSMUSG00000075195","protein_coding"
"1877","ENSMUSG00000075194","protein_coding"
"1878","ENSMUSG00000075193","protein_coding"
"1879","ENSMUSG00000047149","protein_coding"
"1880","ENSMUSG00000075192","protein_coding"
"1881","ENSMUSG00000075190","protein_coding"
"1882","ENSMUSG00000075189","protein_coding"
"1883","ENSMUSG00000075188","protein_coding"
"1884","ENSMUSG00000075187","protein_coding"
"1885","ENSMUSG00000075186","protein_coding"
"1886","ENSMUSG00000075185","protein_coding"
"1887","ENSMUSG00000090059","protein_coding"
"1888","ENSMUSG00000111306","protein_coding"
"1889","ENSMUSG00000075181","protein_coding"
"1890","ENSMUSG00000111772","protein_coding"
"1891","ENSMUSG00000060742","protein_coding"
"1892","ENSMUSG00000111678","protein_coding"
"1893","ENSMUSG00000075179","protein_coding"
"1894","ENSMUSG00000110912","protein_coding"
"1895","ENSMUSG00000111689","protein_coding"
"1896","ENSMUSG00000068824","protein_coding"
"1897","ENSMUSG00000110804","protein_coding"
"1898","ENSMUSG00000075176","protein_coding"
"1899","ENSMUSG00000075175","protein_coding"
"1900","ENSMUSG00000075174","protein_coding"
"1901","ENSMUSG00000111711","protein_coding"
"1902","ENSMUSG00000075172","protein_coding"
"1903","ENSMUSG00000047969","protein_coding"
"1904","ENSMUSG00000078420","protein_coding"
"1905","ENSMUSG00000044213","protein_coding"
"1906","ENSMUSG00000075171","protein_coding"
"1907","ENSMUSG00000086338","protein_coding"
"1908","ENSMUSG00000075170","protein_coding"
"1909","ENSMUSG00000075169","protein_coding"
"1910","ENSMUSG00000075168","protein_coding"
"1911","ENSMUSG00000070875","protein_coding"
"1912","ENSMUSG00000075167","protein_coding"
"1913","ENSMUSG00000049843","protein_coding"
"1914","ENSMUSG00000075166","protein_coding"
"1915","ENSMUSG00000075165","protein_coding"
"1916","ENSMUSG00000075164","protein_coding"
"1917","ENSMUSG00000075163","protein_coding"
"1918","ENSMUSG00000075161","protein_coding"
"1919","ENSMUSG00000075160","protein_coding"
"1920","ENSMUSG00000075159","protein_coding"
"1921","ENSMUSG00000075158","protein_coding"
"1922","ENSMUSG00000044487","protein_coding"
"1923","ENSMUSG00000070857","protein_coding"
"1924","ENSMUSG00000070856","protein_coding"
"1925","ENSMUSG00000070855","protein_coding"
"1926","ENSMUSG00000089732","protein_coding"
"1927","ENSMUSG00000083706","protein_coding"
"1928","ENSMUSG00000081234","protein_coding"
"1929","ENSMUSG00000070852","protein_coding"
"1930","ENSMUSG00000047594","protein_coding"
"1931","ENSMUSG00000043274","protein_coding"
"1932","ENSMUSG00000050772","protein_coding"
"1933","ENSMUSG00000058194","protein_coding"
"1934","ENSMUSG00000025839","protein_coding"
"1935","ENSMUSG00000025838","protein_coding"
"1936","ENSMUSG00000061520","protein_coding"
"1937","ENSMUSG00000075156","protein_coding"
"1938","ENSMUSG00000062272","protein_coding"
"1939","ENSMUSG00000059205","protein_coding"
"1940","ENSMUSG00000068819","protein_coding"
"1941","ENSMUSG00000068818","protein_coding"
"1942","ENSMUSG00000075155","protein_coding"
"1943","ENSMUSG00000111747","protein_coding"
"1944","ENSMUSG00000075153","protein_coding"
"1945","ENSMUSG00000075151","protein_coding"
"1946","ENSMUSG00000075150","protein_coding"
"1947","ENSMUSG00000075149","protein_coding"
"1948","ENSMUSG00000068817","protein_coding"
"1949","ENSMUSG00000075148","protein_coding"
"1950","ENSMUSG00000068816","protein_coding"
"1951","ENSMUSG00000068815","protein_coding"
"1952","ENSMUSG00000068814","protein_coding"
"1953","ENSMUSG00000061875","protein_coding"
"1954","ENSMUSG00000070853","protein_coding"
"1955","ENSMUSG00000047039","protein_coding"
"1956","ENSMUSG00000045225","protein_coding"
"1957","ENSMUSG00000048197","protein_coding"
"1958","ENSMUSG00000075146","protein_coding"
"1959","ENSMUSG00000075145","protein_coding"
"1960","ENSMUSG00000075144","protein_coding"
"1961","ENSMUSG00000075143","protein_coding"
"1962","ENSMUSG00000075142","protein_coding"
"1963","ENSMUSG00000062793","protein_coding"
"1964","ENSMUSG00000075141","protein_coding"
"1965","ENSMUSG00000045150","protein_coding"
"1966","ENSMUSG00000075140","protein_coding"
"1967","ENSMUSG00000075139","protein_coding"
"1968","ENSMUSG00000075137","protein_coding"
"1969","ENSMUSG00000075136","protein_coding"
"1970","ENSMUSG00000046590","protein_coding"
"1971","ENSMUSG00000101078","protein_coding"
"1972","ENSMUSG00000100899","protein_coding"
"1973","ENSMUSG00000061342","protein_coding"
"1974","ENSMUSG00000075133","protein_coding"
"1975","ENSMUSG00000075132","protein_coding"
"1976","ENSMUSG00000080713","protein_coding"
"1977","ENSMUSG00000083855","protein_coding"
"1978","ENSMUSG00000050023","protein_coding"
"1979","ENSMUSG00000075128","protein_coding"
"1980","ENSMUSG00000056995","protein_coding"
"1981","ENSMUSG00000075127","protein_coding"
"1982","ENSMUSG00000081836","protein_coding"
"1983","ENSMUSG00000075125","protein_coding"
"1984","ENSMUSG00000090097","protein_coding"
"1985","ENSMUSG00000049372","protein_coding"
"1986","ENSMUSG00000051424","protein_coding"
"1987","ENSMUSG00000057735","protein_coding"
"1988","ENSMUSG00000082882","protein_coding"
"1989","ENSMUSG00000068809","protein_coding"
"1990","ENSMUSG00000068808","protein_coding"
"1991","ENSMUSG00000075126","protein_coding"
"1992","ENSMUSG00000081948","protein_coding"
"1993","ENSMUSG00000111590","protein_coding"
"1994","ENSMUSG00000060827","protein_coding"
"1995","ENSMUSG00000075121","protein_coding"
"1996","ENSMUSG00000075120","protein_coding"
"1997","ENSMUSG00000075119","protein_coding"
"1998","ENSMUSG00000075117","protein_coding"
"1999","ENSMUSG00000089892","protein_coding"
"2000","ENSMUSG00000075115","protein_coding"
"2001","ENSMUSG00000059023","protein_coding"
"2002","ENSMUSG00000064084","protein_coding"
"2003","ENSMUSG00000057447","protein_coding"
"2004","ENSMUSG00000061798","protein_coding"
"2005","ENSMUSG00000062757","protein_coding"
"2006","ENSMUSG00000075114","protein_coding"
"2007","ENSMUSG00000075113","protein_coding"
"2008","ENSMUSG00000075112","protein_coding"
"2009","ENSMUSG00000048226","protein_coding"
"2010","ENSMUSG00000075111","protein_coding"
"2011","ENSMUSG00000075110","protein_coding"
"2012","ENSMUSG00000100016","protein_coding"
"2013","ENSMUSG00000075107","protein_coding"
"2014","ENSMUSG00000101391","protein_coding"
"2015","ENSMUSG00000075105","protein_coding"
"2016","ENSMUSG00000075104","protein_coding"
"2017","ENSMUSG00000101480","protein_coding"
"2018","ENSMUSG00000075102","protein_coding"
"2019","ENSMUSG00000075101","protein_coding"
"2020","ENSMUSG00000075100","protein_coding"
"2021","ENSMUSG00000075099","protein_coding"
"2022","ENSMUSG00000101918","protein_coding"
"2023","ENSMUSG00000075097","protein_coding"
"2024","ENSMUSG00000099486","protein_coding"
"2025","ENSMUSG00000075095","protein_coding"
"2026","ENSMUSG00000075094","protein_coding"
"2027","ENSMUSG00000075093","protein_coding"
"2028","ENSMUSG00000075092","protein_coding"
"2029","ENSMUSG00000075091","protein_coding"
"2030","ENSMUSG00000075090","protein_coding"
"2031","ENSMUSG00000111517","protein_coding"
"2032","ENSMUSG00000075088","protein_coding"
"2033","ENSMUSG00000111174","protein_coding"
"2034","ENSMUSG00000075086","protein_coding"
"2035","ENSMUSG00000075085","protein_coding"
"2036","ENSMUSG00000075084","protein_coding"
"2037","ENSMUSG00000111456","protein_coding"
"2038","ENSMUSG00000111715","protein_coding"
"2039","ENSMUSG00000075081","protein_coding"
"2040","ENSMUSG00000111239","protein_coding"
"2041","ENSMUSG00000075079","protein_coding"
"2042","ENSMUSG00000075078","protein_coding"
"2043","ENSMUSG00000111567","protein_coding"
"2044","ENSMUSG00000110819","protein_coding"
"2045","ENSMUSG00000075075","protein_coding"
"2046","ENSMUSG00000075074","protein_coding"
"2047","ENSMUSG00000045148","protein_coding"
"2048","ENSMUSG00000075073","protein_coding"
"2049","ENSMUSG00000075072","protein_coding"
"2050","ENSMUSG00000049057","protein_coding"
"2051","ENSMUSG00000049149","protein_coding"
"2052","ENSMUSG00000068806","protein_coding"
"2053","ENSMUSG00000042894","protein_coding"
"2054","ENSMUSG00000061295","protein_coding"
"2055","ENSMUSG00000051313","protein_coding"
"2056","ENSMUSG00000059112","protein_coding"
"2057","ENSMUSG00000075069","protein_coding"
"2058","ENSMUSG00000059910","protein_coding"
"2059","ENSMUSG00000075068","protein_coding"
"2060","ENSMUSG00000075067","protein_coding"
"2061","ENSMUSG00000082574","protein_coding"
"2062","ENSMUSG00000084336","protein_coding"
"2063","ENSMUSG00000075066","protein_coding"
"2064","ENSMUSG00000075065","protein_coding"
"2065","ENSMUSG00000075064","protein_coding"
"2066","ENSMUSG00000075063","protein_coding"
"2067","ENSMUSG00000075062","protein_coding"
"2068","ENSMUSG00000075061","protein_coding"
"2069","ENSMUSG00000080809","protein_coding"
"2070","ENSMUSG00000089859","protein_coding"
"2071","ENSMUSG00000082980","protein_coding"
"2072","ENSMUSG00000025314","protein_coding"
"2073","ENSMUSG00000051329","protein_coding"
"2074","ENSMUSG00000008200","protein_coding"
"2075","ENSMUSG00000040812","protein_coding"
"2076","ENSMUSG00000027282","protein_coding"
"2077","ENSMUSG00000040794","protein_coding"
"2078","ENSMUSG00000005510","protein_coding"
"2079","ENSMUSG00000005505","protein_coding"
"2080","ENSMUSG00000063235","protein_coding"
"2081","ENSMUSG00000005506","protein_coding"
"2082","ENSMUSG00000002104","protein_coding"
"2083","ENSMUSG00000002102","protein_coding"
"2084","ENSMUSG00000002105","protein_coding"
"2085","ENSMUSG00000002111","protein_coding"
"2086","ENSMUSG00000002100","protein_coding"
"2087","ENSMUSG00000040687","protein_coding"
"2088","ENSMUSG00000002108","protein_coding"
"2089","ENSMUSG00000002103","protein_coding"
"2090","ENSMUSG00000002109","protein_coding"
"2091","ENSMUSG00000027257","protein_coding"
"2092","ENSMUSG00000027255","protein_coding"
"2093","ENSMUSG00000040591","protein_coding"
"2094","ENSMUSG00000027253","protein_coding"
"2095","ENSMUSG00000040549","protein_coding"
"2096","ENSMUSG00000027249","protein_coding"
"2097","ENSMUSG00000075040","protein_coding"
"2098","ENSMUSG00000027247","protein_coding"
"2099","ENSMUSG00000027244","protein_coding"
"2100","ENSMUSG00000027243","protein_coding"
"2101","ENSMUSG00000040506","protein_coding"
"2102","ENSMUSG00000040495","protein_coding"
"2103","ENSMUSG00000027239","protein_coding"
"2104","ENSMUSG00000040479","protein_coding"
"2105","ENSMUSG00000027230","protein_coding"
"2106","ENSMUSG00000058318","protein_coding"
"2107","ENSMUSG00000040434","protein_coding"
"2108","ENSMUSG00000027222","protein_coding"
"2109","ENSMUSG00000044916","protein_coding"
"2110","ENSMUSG00000027223","protein_coding"
"2111","ENSMUSG00000068742","protein_coding"
"2112","ENSMUSG00000049922","protein_coding"
"2113","ENSMUSG00000027221","protein_coding"
"2114","ENSMUSG00000027220","protein_coding"
"2115","ENSMUSG00000075028","protein_coding"
"2116","ENSMUSG00000068735","protein_coding"
"2117","ENSMUSG00000027217","protein_coding"
"2118","ENSMUSG00000027215","protein_coding"
"2119","ENSMUSG00000040310","protein_coding"
"2120","ENSMUSG00000027198","protein_coding"
"2121","ENSMUSG00000040272","protein_coding"
"2122","ENSMUSG00000075023","protein_coding"
"2123","ENSMUSG00000087006","protein_coding"
"2124","ENSMUSG00000098004","protein_coding"
"2125","ENSMUSG00000040174","protein_coding"
"2126","ENSMUSG00000027195","protein_coding"
"2127","ENSMUSG00000027194","protein_coding"
"2128","ENSMUSG00000027193","protein_coding"
"2129","ENSMUSG00000050587","protein_coding"
